word_number,session_date,session_shift,word
901,2024-08-26,Morning,seeking
902,2024-08-26,Morning,military
903,2024-08-26,Morning,hegemony
904,2024-08-26,Morning,and
905,2024-08-26,Morning,undermine
906,2024-08-26,Morning,the
907,2024-08-26,Morning,sovereignty
908,2024-08-26,Morning,and
909,2024-08-26,Morning,security
910,2024-08-26,Morning,of
911,2024-08-26,Morning,other
912,2024-08-26,Morning,countries
913,2024-08-26,Morning,we
914,2024-08-26,Morning,should
915,2024-08-26,Morning,ensure
916,2024-08-26,Morning,that
917,2024-08-26,Morning,relevant
918,2024-08-26,Morning,weapon
919,2024-08-26,Morning,systems
920,2024-08-26,Morning,remain
921,2024-08-26,Morning,under
922,2024-08-26,Morning,human
923,2024-08-26,Morning,control
924,2024-08-26,Morning,on
925,2024-08-26,Morning,the
926,2024-08-26,Morning,focus
927,2024-08-26,Morning,of
928,2024-08-26,Morning,our
929,2024-08-26,Morning,work
930,2024-08-26,Morning,for
931,2024-08-26,Morning,the
932,2024-08-26,Morning,next
933,2024-08-26,Morning,stage
934,2024-08-26,Morning,china
935,2024-08-26,Morning,believes
936,2024-08-26,Morning,that
937,2024-08-26,Morning,a
938,2024-08-26,Morning,common
939,2024-08-26,Morning,understanding
940,2024-08-26,Morning,of
941,2024-08-26,Morning,definition
942,2024-08-26,Morning,and
943,2024-08-26,Morning,characterization
944,2024-08-26,Morning,is
945,2024-08-26,Morning,a
946,2024-08-26,Morning,crucial
947,2024-08-26,Morning,and
948,2024-08-26,Morning,fundamental
949,2024-08-26,Morning,task
950,2024-08-26,Morning,which
951,2024-08-26,Morning,needs
952,2024-08-26,Morning,to
953,2024-08-26,Morning,take
954,2024-08-26,Morning,into
955,2024-08-26,Morning,account
956,2024-08-26,Morning,the
957,2024-08-26,Morning,existing
958,2024-08-26,Morning,technical
959,2024-08-26,Morning,and
960,2024-08-26,Morning,legal
961,2024-08-26,Morning,context
962,2024-08-26,Morning,and
963,2024-08-26,Morning,the
964,2024-08-26,Morning,future
965,2024-08-26,Morning,developments
966,2024-08-26,Morning,the
967,2024-08-26,Morning,scope
968,2024-08-26,Morning,should
969,2024-08-26,Morning,be
970,2024-08-26,Morning,limited
971,2024-08-26,Morning,strictly
972,2024-08-26,Morning,to
973,2024-08-26,Morning,weapon
974,2024-08-26,Morning,systems
975,2024-08-26,Morning,clarifying
976,2024-08-26,Morning,which
977,2024-08-26,Morning,kind
978,2024-08-26,Morning,of
979,2024-08-26,Morning,weapon
980,2024-08-26,Morning,systems
981,2024-08-26,Morning,do
982,2024-08-26,Morning,not
983,2024-08-26,Morning,fall
984,2024-08-26,Morning,under
985,2024-08-26,Morning,laws
986,2024-08-26,Morning,in
987,2024-08-26,Morning,view
988,2024-08-26,Morning,of
989,2024-08-26,Morning,the
990,2024-08-26,Morning,difficulty
991,2024-08-26,Morning,in
992,2024-08-26,Morning,reaching
993,2024-08-26,Morning,a
994,2024-08-26,Morning,consensus
995,2024-08-26,Morning,on
996,2024-08-26,Morning,definitions
997,2024-08-26,Morning,in
998,2024-08-26,Morning,the
999,2024-08-26,Morning,short
1000,2024-08-26,Morning,term
1001,2024-08-26,Morning,china
1002,2024-08-26,Morning,supports
1003,2024-08-26,Morning,discussing
1004,2024-08-26,Morning,the
1005,2024-08-26,Morning,working
1006,2024-08-26,Morning,characterization
1007,2024-08-26,Morning,of
1008,2024-08-26,Morning,laws
1009,2024-08-26,Morning,first
1010,2024-08-26,Morning,china
1011,2024-08-26,Morning,supports
1012,2024-08-26,Morning,the
1013,2024-08-26,Morning,applicability
1014,2024-08-26,Morning,of
1015,2024-08-26,Morning,ihl
1016,2024-08-26,Morning,to
1017,2024-08-26,Morning,laws
1018,2024-08-26,Morning,but
1019,2024-08-26,Morning,it
1020,2024-08-26,Morning,is
1021,2024-08-26,Morning,still
1022,2024-08-26,Morning,uncertain
1023,2024-08-26,Morning,whether
1024,2024-08-26,Morning,ihl
1025,2024-08-26,Morning,is
1026,2024-08-26,Morning,sufficient
1027,2024-08-26,Morning,to
1028,2024-08-26,Morning,meet
1029,2024-08-26,Morning,the
1030,2024-08-26,Morning,challenges
1031,2024-08-26,Morning,posed
1032,2024-08-26,Morning,by
1033,2024-08-26,Morning,laws
1034,2024-08-26,Morning,china
1035,2024-08-26,Morning,proposes
1036,2024-08-26,Morning,that
1037,2024-08-26,Morning,the
1038,2024-08-26,Morning,group
1039,2024-08-26,Morning,fully
1040,2024-08-26,Morning,considers
1041,2024-08-26,Morning,the
1042,2024-08-26,Morning,nature
1043,2024-08-26,Morning,of
1044,2024-08-26,Morning,emerging
1045,2024-08-26,Morning,military
1046,2024-08-26,Morning,technologies
1047,2024-08-26,Morning,their
1048,2024-08-26,Morning,modes
1049,2024-08-26,Morning,of
1050,2024-08-26,Morning,operation
1051,2024-08-26,Morning,and
1052,2024-08-26,Morning,the
1053,2024-08-26,Morning,relevant
1054,2024-08-26,Morning,operational
1055,2024-08-26,Morning,environments
1056,2024-08-26,Morning,and
1057,2024-08-26,Morning,refines
1058,2024-08-26,Morning,its
1059,2024-08-26,Morning,discussions
1060,2024-08-26,Morning,on
1061,2024-08-26,Morning,the
1062,2024-08-26,Morning,interpretation
1063,2024-08-26,Morning,application
1064,2024-08-26,Morning,and
1065,2024-08-26,Morning,implementation
1066,2024-08-26,Morning,of
1067,2024-08-26,Morning,specific
1068,2024-08-26,Morning,rules
1069,2024-08-26,Morning,of
1070,2024-08-26,Morning,ihl
1071,2024-08-26,Morning,so
1072,2024-08-26,Morning,as
1073,2024-08-26,Morning,to
1074,2024-08-26,Morning,create
1075,2024-08-26,Morning,conditions
1076,2024-08-26,Morning,conducive
1077,2024-08-26,Morning,to
1078,2024-08-26,Morning,the
1079,2024-08-26,Morning,formulation
1080,2024-08-26,Morning,of
1081,2024-08-26,Morning,a
1082,2024-08-26,Morning,legally
1083,2024-08-26,Morning,binding
1084,2024-08-26,Morning,international
1085,2024-08-26,Morning,instrument
1086,2024-08-26,Morning,based
1087,2024-08-26,Morning,on
1088,2024-08-26,Morning,clear
1089,2024-08-26,Morning,definitions
1090,2024-08-26,Morning,mr
1091,2024-08-26,Morning,chairman
1092,2024-08-26,Morning,china
1093,2024-08-26,Morning,will
1094,2024-08-26,Morning,continue
1095,2024-08-26,Morning,to
1096,2024-08-26,Morning,engage
1097,2024-08-26,Morning,fully
1098,2024-08-26,Morning,in
1099,2024-08-26,Morning,the
1100,2024-08-26,Morning,debates
1101,2024-08-26,Morning,on
1102,2024-08-26,Morning,all
1103,2024-08-26,Morning,topics
1104,2024-08-26,Morning,and
1105,2024-08-26,Morning,supports
1106,2024-08-26,Morning,step
1107,2024-08-26,Morning,by
1108,2024-08-26,Morning,step
1109,2024-08-26,Morning,accumulation
1110,2024-08-26,Morning,of
1111,2024-08-26,Morning,further
1112,2024-08-26,Morning,consensus
1113,2024-08-26,Morning,under
1114,2024-08-26,Morning,the
1115,2024-08-26,Morning,ccw
1116,2024-08-26,Morning,framework
1117,2024-08-26,Morning,thank
1118,2024-08-26,Morning,you
1119,2024-08-26,Morning,the
1120,2024-08-26,Morning,full
1121,2024-08-26,Morning,version
1122,2024-08-26,Morning,of
1123,2024-08-26,Morning,the
1124,2024-08-26,Morning,chinese
1125,2024-08-26,Morning,statement
1126,2024-08-26,Morning,will
1127,2024-08-26,Morning,be
1128,2024-08-26,Morning,submitted
1129,2024-08-26,Morning,to
1130,2024-08-26,Morning,the
1131,2024-08-26,Morning,secretariat
1132,2024-08-26,Morning,thank
1133,2024-08-26,Morning,you
1134,2024-08-26,Morning,thank
1135,2024-08-26,Morning,you
1136,2024-08-26,Morning,very
1137,2024-08-26,Morning,much
1138,2024-08-26,Morning,your
1139,2024-08-26,Morning,excellency
1140,2024-08-26,Morning,and
1141,2024-08-26,Morning,thank
1142,2024-08-26,Morning,you
1143,2024-08-26,Morning,also
1144,2024-08-26,Morning,for
1145,2024-08-26,Morning,setting
1146,2024-08-26,Morning,this
1147,2024-08-26,Morning,excellent
1148,2024-08-26,Morning,example
1149,2024-08-26,Morning,with
1150,2024-08-26,Morning,regard
1151,2024-08-26,Morning,to
1152,2024-08-26,Morning,living
1153,2024-08-26,Morning,up
1154,2024-08-26,Morning,to
1155,2024-08-26,Morning,the
1156,2024-08-26,Morning,three
1157,2024-08-26,Morning,minute
1158,2024-08-26,Morning,rule
1159,2024-08-26,Morning,thank
1160,2024-08-26,Morning,you
1161,2024-08-26,Morning,chairperson
1162,2024-08-26,Morning,i
1163,2024-08-26,Morning,would
1164,2024-08-26,Morning,like
1165,2024-08-26,Morning,to
1166,2024-08-26,Morning,congratulate
1167,2024-08-26,Morning,you
1168,2024-08-26,Morning,on
1169,2024-08-26,Morning,assuming
1170,2024-08-26,Morning,the
1171,2024-08-26,Morning,guidance
1172,2024-08-26,Morning,of
1173,2024-08-26,Morning,our
1174,2024-08-26,Morning,work
1175,2024-08-26,Morning,and
1176,2024-08-26,Morning,assure
1177,2024-08-26,Morning,you
1178,2024-08-26,Morning,of
1179,2024-08-26,Morning,my
1180,2024-08-26,Morning,delegations
1181,2024-08-26,Morning,readiness
1182,2024-08-26,Morning,to
1183,2024-08-26,Morning,support
1184,2024-08-26,Morning,you
1185,2024-08-26,Morning,in
1186,2024-08-26,Morning,this
1187,2024-08-26,Morning,task
1188,2024-08-26,Morning,i
1189,2024-08-26,Morning,also
1190,2024-08-26,Morning,wish
1191,2024-08-26,Morning,to
1192,2024-08-26,Morning,state
1193,2024-08-26,Morning,that
1194,2024-08-26,Morning,in
1195,2024-08-26,Morning,2023
1196,2024-08-26,Morning,colombia
1197,2024-08-26,Morning,has
1198,2024-08-26,Morning,fully
1199,2024-08-26,Morning,aligned
1200,2024-08-26,Morning,with
1201,2024-08-26,Morning,your
1202,2024-08-26,Morning,working
1203,2024-08-26,Morning,document
1204,2024-08-26,Morning,6
1205,2024-08-26,Morning,which
1206,2024-08-26,Morning,contains
1207,2024-08-26,Morning,a
1208,2024-08-26,Morning,proposal
1209,2024-08-26,Morning,for
1210,2024-08-26,Morning,protocol
1211,2024-08-26,Morning,6
1212,2024-08-26,Morning,on
1213,2024-08-26,Morning,lethal
1214,2024-08-26,Morning,autonomous
1215,2024-08-26,Morning,weapons
1216,2024-08-26,Morning,systems
1217,2024-08-26,Morning,presented
1218,2024-08-26,Morning,by
1219,2024-08-26,Morning,an
1220,2024-08-26,Morning,interregional
1221,2024-08-26,Morning,group
1222,2024-08-26,Morning,of
1223,2024-08-26,Morning,states
1224,2024-08-26,Morning,parties
1225,2024-08-26,Morning,now
1226,2024-08-26,Morning,16
1227,2024-08-26,Morning,countries
1228,2024-08-26,Morning,the
1229,2024-08-26,Morning,g16
1230,2024-08-26,Morning,in
1231,2024-08-26,Morning,a
1232,2024-08-26,Morning,meticulous
1233,2024-08-26,Morning,balanced
1234,2024-08-26,Morning,comprehensive
1235,2024-08-26,Morning,exercise
1236,2024-08-26,Morning,this
1237,2024-08-26,Morning,brings
1238,2024-08-26,Morning,together
1239,2024-08-26,Morning,the
1240,2024-08-26,Morning,main
1241,2024-08-26,Morning,aspects
1242,2024-08-26,Morning,related
1243,2024-08-26,Morning,to
1244,2024-08-26,Morning,regulations
1245,2024-08-26,Morning,and
1246,2024-08-26,Morning,prohibitions
1247,2024-08-26,Morning,on
1248,2024-08-26,Morning,this
1249,2024-08-26,Morning,matter
1250,2024-08-26,Morning,fully
1251,2024-08-26,Morning,aligned
1252,2024-08-26,Morning,with
1253,2024-08-26,Morning,the
1254,2024-08-26,Morning,framework
1255,2024-08-26,Morning,of
1256,2024-08-26,Morning,the
1257,2024-08-26,Morning,convention
1258,2024-08-26,Morning,and
1259,2024-08-26,Morning,its
1260,2024-08-26,Morning,current
1261,2024-08-26,Morning,five
1262,2024-08-26,Morning,additional
1263,2024-08-26,Morning,protocols
1264,2024-08-26,Morning,over
1265,2024-08-26,Morning,some
1266,2024-08-26,Morning,ten
1267,2024-08-26,Morning,years
1268,2024-08-26,Morning,of
1269,2024-08-26,Morning,discussions
1270,2024-08-26,Morning,in
1271,2024-08-26,Morning,the
1272,2024-08-26,Morning,group
1273,2024-08-26,Morning,we
1274,2024-08-26,Morning,have
1275,2024-08-26,Morning,seen
1276,2024-08-26,Morning,the
1277,2024-08-26,Morning,advance
1278,2024-08-26,Morning,of
1279,2024-08-26,Morning,technology
1280,2024-08-26,Morning,and
1281,2024-08-26,Morning,its
1282,2024-08-26,Morning,impact
1283,2024-08-26,Morning,on
1284,2024-08-26,Morning,our
1285,2024-08-26,Morning,societies
1286,2024-08-26,Morning,and
1287,2024-08-26,Morning,on
1288,2024-08-26,Morning,production
1289,2024-08-26,Morning,and
1290,2024-08-26,Morning,consumption
1291,2024-08-26,Morning,as
1292,2024-08-26,Morning,well
1293,2024-08-26,Morning,as
1294,2024-08-26,Morning,the
1295,2024-08-26,Morning,ethical
1296,2024-08-26,Morning,and
1297,2024-08-26,Morning,security
1298,2024-08-26,Morning,issues
1299,2024-08-26,Morning,that
1300,2024-08-26,Morning,arise
1301,2024-08-26,Morning,i
1302,2024-08-26,Morning,take
1303,2024-08-26,Morning,this
1304,2024-08-26,Morning,opportunity
1305,2024-08-26,Morning,therefore
1306,2024-08-26,Morning,to
1307,2024-08-26,Morning,call
1308,2024-08-26,Morning,on
1309,2024-08-26,Morning,all
1310,2024-08-26,Morning,states
1311,2024-08-26,Morning,parties
1312,2024-08-26,Morning,and
1313,2024-08-26,Morning,observers
1314,2024-08-26,Morning,to
1315,2024-08-26,Morning,take
1316,2024-08-26,Morning,this
1317,2024-08-26,Morning,working
1318,2024-08-26,Morning,document
1319,2024-08-26,Morning,as
1320,2024-08-26,Morning,a
1321,2024-08-26,Morning,reference
1322,2024-08-26,Morning,and
1323,2024-08-26,Morning,join
1324,2024-08-26,Morning,with
1325,2024-08-26,Morning,the
1326,2024-08-26,Morning,efforts
1327,2024-08-26,Morning,of
1328,2024-08-26,Morning,the
1329,2024-08-26,Morning,group
1330,2024-08-26,Morning,of
1331,2024-08-26,Morning,16
1332,2024-08-26,Morning,in
1333,2024-08-26,Morning,my
1334,2024-08-26,Morning,delegations
1335,2024-08-26,Morning,view
1336,2024-08-26,Morning,this
1337,2024-08-26,Morning,document
1338,2024-08-26,Morning,has
1339,2024-08-26,Morning,the
1340,2024-08-26,Morning,potential
1341,2024-08-26,Morning,to
1342,2024-08-26,Morning,contribute
1343,2024-08-26,Morning,to
1344,2024-08-26,Morning,achieving
1345,2024-08-26,Morning,the
1346,2024-08-26,Morning,greatest
1347,2024-08-26,Morning,possible
1348,2024-08-26,Morning,consensus
1349,2024-08-26,Morning,allowing
1350,2024-08-26,Morning,us
1351,2024-08-26,Morning,to
1352,2024-08-26,Morning,take
1353,2024-08-26,Morning,a
1354,2024-08-26,Morning,definitive
1355,2024-08-26,Morning,step
1356,2024-08-26,Morning,towards
1357,2024-08-26,Morning,negotiating
1358,2024-08-26,Morning,a
1359,2024-08-26,Morning,legally
1360,2024-08-26,Morning,binding
1361,2024-08-26,Morning,international
1362,2024-08-26,Morning,instrument
1363,2024-08-26,Morning,on
1364,2024-08-26,Morning,lethal
1365,2024-08-26,Morning,autonomous
1366,2024-08-26,Morning,weapons
1367,2024-08-26,Morning,needed
1368,2024-08-26,Morning,by
1369,2024-08-26,Morning,the
1370,2024-08-26,Morning,international
1371,2024-08-26,Morning,community
1372,2024-08-26,Morning,state
1373,2024-08-26,Morning,and
1374,2024-08-26,Morning,nonstate
1375,2024-08-26,Morning,actors
1376,2024-08-26,Morning,increasing
1377,2024-08-26,Morning,numbers
1378,2024-08-26,Morning,of
1379,2024-08-26,Morning,stakeholders
1380,2024-08-26,Morning,the
1381,2024-08-26,Morning,eyes
1382,2024-08-26,Morning,of
1383,2024-08-26,Morning,the
1384,2024-08-26,Morning,international
1385,2024-08-26,Morning,community
1386,2024-08-26,Morning,states
1387,2024-08-26,Morning,international
1388,2024-08-26,Morning,organizations
1389,2024-08-26,Morning,and
1390,2024-08-26,Morning,civil
1391,2024-08-26,Morning,society
1392,2024-08-26,Morning,are
1393,2024-08-26,Morning,fixed
1394,2024-08-26,Morning,on
1395,2024-08-26,Morning,our
1396,2024-08-26,Morning,work
1397,2024-08-26,Morning,in
1398,2024-08-26,Morning,this
1399,2024-08-26,Morning,group
1400,2024-08-26,Morning,of
1401,2024-08-26,Morning,experts
1402,2024-08-26,Morning,and
1403,2024-08-26,Morning,the
1404,2024-08-26,Morning,results
1405,2024-08-26,Morning,that
1406,2024-08-26,Morning,we
1407,2024-08-26,Morning,achieve
1408,2024-08-26,Morning,we
1409,2024-08-26,Morning,point
1410,2024-08-26,Morning,to
1411,2024-08-26,Morning,the
1412,2024-08-26,Morning,recommendations
1413,2024-08-26,Morning,contained
1414,2024-08-26,Morning,in
1415,2024-08-26,Morning,the
1416,2024-08-26,Morning,recent
1417,2024-08-26,Morning,report
1418,2024-08-26,Morning,of
1419,2024-08-26,Morning,the
1420,2024-08-26,Morning,united
1421,2024-08-26,Morning,nations
1422,2024-08-26,Morning,secretary
1423,2024-08-26,Morning,general
1424,2024-08-26,Morning,on
1425,2024-08-26,Morning,lethal
1426,2024-08-26,Morning,autonomous
1427,2024-08-26,Morning,weapons
1428,2024-08-26,Morning,systems
1429,2024-08-26,Morning,drawn
1430,2024-08-26,Morning,up
1431,2024-08-26,Morning,in
1432,2024-08-26,Morning,fulfillment
1433,2024-08-26,Morning,of
1434,2024-08-26,Morning,resolution
1435,2024-08-26,Morning,78241
1436,2024-08-26,Morning,of
1437,2024-08-26,Morning,the
1438,2024-08-26,Morning,general
1439,2024-08-26,Morning,assembly
1440,2024-08-26,Morning,published
1441,2024-08-26,Morning,on
1442,2024-08-26,Morning,1
1443,2024-08-26,Morning,st
1444,2024-08-26,Morning,july
1445,2024-08-26,Morning,2024
1446,2024-08-26,Morning,we
1447,2024-08-26,Morning,invite
1448,2024-08-26,Morning,other
1449,2024-08-26,Morning,delegations
1450,2024-08-26,Morning,also
1451,2024-08-26,Morning,to
1452,2024-08-26,Morning,support
1453,2024-08-26,Morning,the
1454,2024-08-26,Morning,call
1455,2024-08-26,Morning,of
1456,2024-08-26,Morning,the
1457,2024-08-26,Morning,general
1458,2024-08-26,Morning,secretary
1459,2024-08-26,Morning,general
1460,2024-08-26,Morning,to
1461,2024-08-26,Morning,all
1462,2024-08-26,Morning,states
1463,2024-08-26,Morning,in
1464,2024-08-26,Morning,order
1465,2024-08-26,Morning,fully
1466,2024-08-26,Morning,to
1467,2024-08-26,Morning,take
1468,2024-08-26,Morning,advantage
1469,2024-08-26,Morning,of
1470,2024-08-26,Morning,opportunities
1471,2024-08-26,Morning,to
1472,2024-08-26,Morning,move
1473,2024-08-26,Morning,forward
1474,2024-08-26,Morning,in
1475,2024-08-26,Morning,codification
1476,2024-08-26,Morning,to
1477,2024-08-26,Morning,progressive
1478,2024-08-26,Morning,development
1479,2024-08-26,Morning,of
1480,2024-08-26,Morning,the
1481,2024-08-26,Morning,standards
1482,2024-08-26,Morning,of
1483,2024-08-26,Morning,international
1484,2024-08-26,Morning,law
1485,2024-08-26,Morning,applicable
1486,2024-08-26,Morning,to
1487,2024-08-26,Morning,armed
1488,2024-08-26,Morning,conflict
1489,2024-08-26,Morning,including
1490,2024-08-26,Morning,the
1491,2024-08-26,Morning,manufacture
1492,2024-08-26,Morning,and
1493,2024-08-26,Morning,use
1494,2024-08-26,Morning,of
1495,2024-08-26,Morning,weapons
1496,2024-08-26,Morning,and
1497,2024-08-26,Morning,weapons
1498,2024-08-26,Morning,systems
1499,2024-08-26,Morning,that
1500,2024-08-26,Morning,have
1501,2024-08-26,Morning,autonomous
1502,2024-08-26,Morning,capacities
1503,2024-08-26,Morning,all
1504,2024-08-26,Morning,states
1505,2024-08-26,Morning,parties
1506,2024-08-26,Morning,particularly
1507,2024-08-26,Morning,those
1508,2024-08-26,Morning,with
1509,2024-08-26,Morning,the
1510,2024-08-26,Morning,greater
1511,2024-08-26,Morning,technological
1512,2024-08-26,Morning,scientific
1513,2024-08-26,Morning,and
1514,2024-08-26,Morning,financial
1515,2024-08-26,Morning,resources
1516,2024-08-26,Morning,must
1517,2024-08-26,Morning,show
1518,2024-08-26,Morning,the
1519,2024-08-26,Morning,necessary
1520,2024-08-26,Morning,political
1521,2024-08-26,Morning,will
1522,2024-08-26,Morning,to
1523,2024-08-26,Morning,make
1524,2024-08-26,Morning,progress
1525,2024-08-26,Morning,and
1526,2024-08-26,Morning,base
1527,2024-08-26,Morning,their
1528,2024-08-26,Morning,positions
1529,2024-08-26,Morning,and
1530,2024-08-26,Morning,discussions
1531,2024-08-26,Morning,on
1532,2024-08-26,Morning,the
1533,2024-08-26,Morning,principles
1534,2024-08-26,Morning,that
